id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
3791,CDS,cde_fo,EURINR,5521,OPTCUR,CE,88.5,EURINR04MAY2388.5CE,EURINR2350488.5CE,EURINR 04MAY23 88.5 CE,04-05-2023,1,0.0025,88,5,88.5
3792,CDS,cde_fo,EURINR,5522,OPTCUR,PE,88.5,EURINR04MAY2388.5PE,EURINR2350488.5PE,EURINR 04MAY23 88.5 PE,04-05-2023,1,0.0025,88,5,88.5
3793,CDS,cde_fo,EURINR,5523,OPTCUR,CE,88.75,EURINR04MAY2388.75CE,EURINR2350488.75CE,EURINR 04MAY23 88.75 CE,04-05-2023,1,0.0025,88,75,88.75
3794,CDS,cde_fo,EURINR,5524,OPTCUR,PE,88.75,EURINR04MAY2388.75PE,EURINR2350488.75PE,EURINR 04MAY23 88.75 PE,04-05-2023,1,0.0025,88,75,88.75
3795,CDS,cde_fo,EURINR,5525,OPTCUR,CE,89,EURINR04MAY2389CE,EURINR2350489CE,EURINR 04MAY23 89 CE,04-05-2023,1,0.0025,89,,89
3796,CDS,cde_fo,EURINR,5526,OPTCUR,PE,89,EURINR04MAY2389PE,EURINR2350489PE,EURINR 04MAY23 89 PE,04-05-2023,1,0.0025,89,,89
3797,CDS,cde_fo,EURINR,5527,OPTCUR,CE,89.25,EURINR04MAY2389.25CE,EURINR2350489.25CE,EURINR 04MAY23 89.25 CE,04-05-2023,1,0.0025,89,25,89.25
3798,CDS,cde_fo,EURINR,5528,OPTCUR,PE,89.25,EURINR04MAY2389.25PE,EURINR2350489.25PE,EURINR 04MAY23 89.25 PE,04-05-2023,1,0.0025,89,25,89.25
3799,CDS,cde_fo,EURINR,5529,OPTCUR,CE,89.5,EURINR04MAY2389.5CE,EURINR2350489.5CE,EURINR 04MAY23 89.5 CE,04-05-2023,1,0.0025,89,5,89.5
3800,CDS,cde_fo,EURINR,5530,OPTCUR,PE,89.5,EURINR04MAY2389.5PE,EURINR2350489.5PE,EURINR 04MAY23 89.5 PE,04-05-2023,1,0.0025,89,5,89.5
3801,CDS,cde_fo,EURINR,5531,OPTCUR,CE,89.75,EURINR04MAY2389.75CE,EURINR2350489.75CE,EURINR 04MAY23 89.75 CE,04-05-2023,1,0.0025,89,75,89.75
3802,CDS,cde_fo,EURINR,5532,OPTCUR,PE,89.75,EURINR04MAY2389.75PE,EURINR2350489.75PE,EURINR 04MAY23 89.75 PE,04-05-2023,1,0.0025,89,75,89.75
3803,CDS,cde_fo,EURINR,5533,OPTCUR,CE,90,EURINR04MAY2390CE,EURINR2350490CE,EURINR 04MAY23 90 CE,04-05-2023,1,0.0025,90,,90
3804,CDS,cde_fo,EURINR,5534,OPTCUR,PE,90,EURINR04MAY2390PE,EURINR2350490PE,EURINR 04MAY23 90 PE,04-05-2023,1,0.0025,90,,90
3805,CDS,cde_fo,EURINR,5535,OPTCUR,CE,90.25,EURINR04MAY2390.25CE,EURINR2350490.25CE,EURINR 04MAY23 90.25 CE,04-05-2023,1,0.0025,90,25,90.25
3806,CDS,cde_fo,EURINR,5536,OPTCUR,PE,90.25,EURINR04MAY2390.25PE,EURINR2350490.25PE,EURINR 04MAY23 90.25 PE,04-05-2023,1,0.0025,90,25,90.25
3807,CDS,cde_fo,EURINR,5537,OPTCUR,CE,90.5,EURINR04MAY2390.5CE,EURINR2350490.5CE,EURINR 04MAY23 90.5 CE,04-05-2023,1,0.0025,90,5,90.5
3808,CDS,cde_fo,EURINR,5538,OPTCUR,PE,90.5,EURINR04MAY2390.5PE,EURINR2350490.5PE,EURINR 04MAY23 90.5 PE,04-05-2023,1,0.0025,90,5,90.5
3809,CDS,cde_fo,EURINR,5539,OPTCUR,CE,90.75,EURINR04MAY2390.75CE,EURINR2350490.75CE,EURINR 04MAY23 90.75 CE,04-05-2023,1,0.0025,90,75,90.75
3810,CDS,cde_fo,EURINR,5540,OPTCUR,PE,90.75,EURINR04MAY2390.75PE,EURINR2350490.75PE,EURINR 04MAY23 90.75 PE,04-05-2023,1,0.0025,90,75,90.75
3811,CDS,cde_fo,EURINR,5541,OPTCUR,CE,91,EURINR04MAY2391CE,EURINR2350491CE,EURINR 04MAY23 91 CE,04-05-2023,1,0.0025,91,,91
3812,CDS,cde_fo,EURINR,5542,OPTCUR,PE,91,EURINR04MAY2391PE,EURINR2350491PE,EURINR 04MAY23 91 PE,04-05-2023,1,0.0025,91,,91
3813,CDS,cde_fo,EURINR,5543,OPTCUR,CE,87,EURINR26SEPTEMBER2387CE,EURINR23SEP87CE,EURINR 26SEP23 87 CE,26-09-2023,1,0.0025,87,,87
3814,CDS,cde_fo,EURINR,5544,OPTCUR,PE,87,EURINR26SEPTEMBER2387PE,EURINR23SEP87PE,EURINR 26SEP23 87 PE,26-09-2023,1,0.0025,87,,87
3815,CDS,cde_fo,USDINR,5545,OPTCUR,CE,81.75,USDINR16JUNE2381.75CE,USDINR2361681.75CE,USDINR 16JUN23 81.75 CE,16-06-2023,1,0.0025,81,75,81.75
3816,CDS,cde_fo,USDINR,5546,OPTCUR,PE,81.75,USDINR16JUNE2381.75PE,USDINR2361681.75PE,USDINR 16JUN23 81.75 PE,16-06-2023,1,0.0025,81,75,81.75
3817,CDS,cde_fo,EURINR,5547,OPTCUR,CE,91.25,EURINR04MAY2391.25CE,EURINR2350491.25CE,EURINR 04MAY23 91.25 CE,04-05-2023,1,0.0025,91,25,91.25
3818,CDS,cde_fo,EURINR,5548,OPTCUR,PE,91.25,EURINR04MAY2391.25PE,EURINR2350491.25PE,EURINR 04MAY23 91.25 PE,04-05-2023,1,0.0025,91,25,91.25
3819,CDS,cde_fo,EURINR,5549,OPTCUR,PE,96,EURINR27DECEMBER2396PE,EURINR23DEC96PE,EURINR 27DEC23 96 PE,27-12-2023,1,0.0025,96,,96
3820,CDS,cde_fo,EURINR,5550,OPTCUR,CE,96.25,EURINR27DECEMBER2396.25CE,EURINR23DEC96.25CE,EURINR 27DEC23 96.25 CE,27-12-2023,1,0.0025,96,25,96.25
3821,CDS,cde_fo,EURINR,5551,OPTCUR,PE,96.25,EURINR27DECEMBER2396.25PE,EURINR23DEC96.25PE,EURINR 27DEC23 96.25 PE,27-12-2023,1,0.0025,96,25,96.25
3822,CDS,cde_fo,EURINR,5552,OPTCUR,CE,84.5,EURINR19MAY2384.5CE,EURINR2351984.5CE,EURINR 19MAY23 84.5 CE,19-05-2023,1,0.0025,84,5,84.5
3823,CDS,cde_fo,EURINR,5553,OPTCUR,CE,87.25,EURINR26SEPTEMBER2387.25CE,EURINR23SEP87.25CE,EURINR 26SEP23 87.25 CE,26-09-2023,1,0.0025,87,25,87.25
3824,CDS,cde_fo,EURINR,5554,OPTCUR,PE,87.25,EURINR26SEPTEMBER2387.25PE,EURINR23SEP87.25PE,EURINR 26SEP23 87.25 PE,26-09-2023,1,0.0025,87,25,87.25
3825,CDS,cde_fo,USDINR,5555,OPTCUR,CE,82,USDINR16JUNE2382CE,USDINR2361682CE,USDINR 16JUN23 82 CE,16-06-2023,1,0.0025,82,,82
3826,CDS,cde_fo,USDINR,5556,OPTCUR,PE,82,USDINR16JUNE2382PE,USDINR2361682PE,USDINR 16JUN23 82 PE,16-06-2023,1,0.0025,82,,82
3827,CDS,cde_fo,USDINR,5557,OPTCUR,CE,82.25,USDINR16JUNE2382.25CE,USDINR2361682.25CE,USDINR 16JUN23 82.25 CE,16-06-2023,1,0.0025,82,25,82.25
3828,CDS,cde_fo,USDINR,5558,OPTCUR,PE,82.25,USDINR16JUNE2382.25PE,USDINR2361682.25PE,USDINR 16JUN23 82.25 PE,16-06-2023,1,0.0025,82,25,82.25
3829,CDS,cde_fo,USDINR,5559,OPTCUR,CE,82.5,USDINR16JUNE2382.5CE,USDINR2361682.5CE,USDINR 16JUN23 82.5 CE,16-06-2023,1,0.0025,82,5,82.5
3830,CDS,cde_fo,USDINR,5560,OPTCUR,PE,82.5,USDINR16JUNE2382.5PE,USDINR2361682.5PE,USDINR 16JUN23 82.5 PE,16-06-2023,1,0.0025,82,5,82.5
3831,CDS,cde_fo,EURUSD,5561,OPTCUR,CE,0.935,EURUSD27DECEMBER230.935CE,EURUSD23DEC0.935CE,EURUSD 27DEC23 0.935 CE,27-12-2023,1,0.0001,,935,.935
3832,CDS,cde_fo,EURUSD,5562,OPTCUR,PE,0.935,EURUSD27DECEMBER230.935PE,EURUSD23DEC0.935PE,EURUSD 27DEC23 0.935 PE,27-12-2023,1,0.0001,,935,.935
3833,CDS,cde_fo,USDINR,5563,OPTCUR,CE,82.75,USDINR16JUNE2382.75CE,USDINR2361682.75CE,USDINR 16JUN23 82.75 CE,16-06-2023,1,0.0025,82,75,82.75
3834,CDS,cde_fo,USDINR,5564,OPTCUR,PE,82.75,USDINR16JUNE2382.75PE,USDINR2361682.75PE,USDINR 16JUN23 82.75 PE,16-06-2023,1,0.0025,82,75,82.75
3835,CDS,cde_fo,EURUSD,5565,OPTCUR,CE,1.045,EURUSD27DECEMBER231.045CE,EURUSD23DEC1.045CE,EURUSD 27DEC23 1.045 CE,27-12-2023,1,0.0001,1,45,1.45
3836,CDS,cde_fo,EURUSD,5566,OPTCUR,PE,1.045,EURUSD27DECEMBER231.045PE,EURUSD23DEC1.045PE,EURUSD 27DEC23 1.045 PE,27-12-2023,1,0.0001,1,45,1.45
3837,CDS,cde_fo,EURINR,5567,OPTCUR,PE,84.5,EURINR19MAY2384.5PE,EURINR2351984.5PE,EURINR 19MAY23 84.5 PE,19-05-2023,1,0.0025,84,5,84.5
3838,CDS,cde_fo,EURINR,5568,OPTCUR,CE,84.75,EURINR19MAY2384.75CE,EURINR2351984.75CE,EURINR 19MAY23 84.75 CE,19-05-2023,1,0.0025,84,75,84.75
3839,CDS,cde_fo,EURUSD,5569,OPTCUR,CE,0.94,EURUSD27DECEMBER230.94CE,EURUSD23DEC0.94CE,EURUSD 27DEC23 0.94 CE,27-12-2023,1,0.0001,,94,.94
3840,CDS,cde_fo,EURUSD,5570,OPTCUR,PE,0.94,EURUSD27DECEMBER230.94PE,EURUSD23DEC0.94PE,EURUSD 27DEC23 0.94 PE,27-12-2023,1,0.0001,,94,.94
3841,CDS,cde_fo,EURINR,5571,OPTCUR,CE,90.25,EURINR07JULY2390.25CE,EURINR2370790.25CE,EURINR 07JUL23 90.25 CE,07-07-2023,1,0.0025,90,25,90.25
3842,CDS,cde_fo,EURINR,5572,OPTCUR,PE,90.25,EURINR07JULY2390.25PE,EURINR2370790.25PE,EURINR 07JUL23 90.25 PE,07-07-2023,1,0.0025,90,25,90.25
3843,CDS,cde_fo,EURUSD,5573,OPTCUR,CE,1.05,EURUSD27DECEMBER231.05CE,EURUSD23DEC1.05CE,EURUSD 27DEC23 1.05 CE,27-12-2023,1,0.0001,1,5,1.5
3844,CDS,cde_fo,EURINR,5574,OPTCUR,CE,91.5,EURINR04MAY2391.5CE,EURINR2350491.5CE,EURINR 04MAY23 91.5 CE,04-05-2023,1,0.0025,91,5,91.5
3845,CDS,cde_fo,GBPINR,5575,OPTCUR,CE,105.5,GBPINR19MAY23105.5CE,GBPINR23519105.5CE,GBPINR 19MAY23 105.5 CE,19-05-2023,1,0.0025,105,5,105.5
3846,CDS,cde_fo,USDINR,5576,OPTCUR,PE,87.5,USDINR23JUNE2387.5PE,USDINR2362387.5PE,USDINR 23JUN23 87.5 PE,23-06-2023,1,0.0025,87,5,87.5
3847,CDS,cde_fo,GBPINR,5577,OPTCUR,PE,105.5,GBPINR19MAY23105.5PE,GBPINR23519105.5PE,GBPINR 19MAY23 105.5 PE,19-05-2023,1,0.0025,105,5,105.5
3848,CDS,cde_fo,GBPINR,5578,OPTCUR,CE,105.75,GBPINR19MAY23105.75CE,GBPINR23519105.75CE,GBPINR 19MAY23 105.75 CE,19-05-2023,1,0.0025,105,75,105.75
3849,CDS,cde_fo,GBPINR,5579,OPTCUR,PE,105.75,GBPINR19MAY23105.75PE,GBPINR23519105.75PE,GBPINR 19MAY23 105.75 PE,19-05-2023,1,0.0025,105,75,105.75
3850,CDS,cde_fo,EURINR,5580,OPTCUR,CE,94.75,EURINR12MAY2394.75CE,EURINR2351294.75CE,EURINR 12MAY23 94.75 CE,12-05-2023,1,0.0025,94,75,94.75
3851,CDS,cde_fo,EURINR,5581,OPTCUR,PE,94.75,EURINR12MAY2394.75PE,EURINR2351294.75PE,EURINR 12MAY23 94.75 PE,12-05-2023,1,0.0025,94,75,94.75
3852,CDS,cde_fo,EURINR,5582,OPTCUR,CE,95,EURINR12MAY2395CE,EURINR2351295CE,EURINR 12MAY23 95 CE,12-05-2023,1,0.0025,95,,95
3853,CDS,cde_fo,EURINR,5583,OPTCUR,PE,95,EURINR12MAY2395PE,EURINR2351295PE,EURINR 12MAY23 95 PE,12-05-2023,1,0.0025,95,,95
3854,CDS,cde_fo,GBPUSD,5584,OPTCUR,PE,1.225,GBPUSD28MARCH241.225PE,GBPUSD24MAR1.225PE,GBPUSD 28MAR24 1.225 PE,28-03-2024,1,0.0001,1,225,1.225
3855,CDS,cde_fo,GBPUSD,5585,OPTCUR,CE,1.23,GBPUSD28MARCH241.23CE,GBPUSD24MAR1.23CE,GBPUSD 28MAR24 1.23 CE,28-03-2024,1,0.0001,1,23,1.23
3856,CDS,cde_fo,USDINR,5586,OPTCUR,CE,87.75,USDINR23JUNE2387.75CE,USDINR2362387.75CE,USDINR 23JUN23 87.75 CE,23-06-2023,1,0.0025,87,75,87.75
3857,CDS,cde_fo,USDINR,5587,OPTCUR,CE,75.25,USDINR27DECEMBER2375.25CE,USDINR23DEC75.25CE,USDINR 27DEC23 75.25 CE,27-12-2023,1,0.0025,75,25,75.25
3858,CDS,cde_fo,USDINR,5588,OPTCUR,CE,83,USDINR16JUNE2383CE,USDINR2361683CE,USDINR 16JUN23 83 CE,16-06-2023,1,0.0025,83,,83
3859,CDS,cde_fo,EURINR,5589,OPTCUR,CE,73.25,EURINR27JUNE2373.25CE,EURINR23JUN73.25CE,EURINR 27JUN23 73.25 CE,27-06-2023,1,0.0025,73,25,73.25
3860,CDS,cde_fo,EURINR,5590,OPTCUR,PE,91.5,EURINR04MAY2391.5PE,EURINR2350491.5PE,EURINR 04MAY23 91.5 PE,04-05-2023,1,0.0025,91,5,91.5
3861,CDS,cde_fo,EURINR,5591,OPTCUR,CE,91.75,EURINR04MAY2391.75CE,EURINR2350491.75CE,EURINR 04MAY23 91.75 CE,04-05-2023,1,0.0025,91,75,91.75
3862,CDS,cde_fo,USDINR,5592,OPTCUR,PE,87.75,USDINR23JUNE2387.75PE,USDINR2362387.75PE,USDINR 23JUN23 87.75 PE,23-06-2023,1,0.0025,87,75,87.75
3863,CDS,cde_fo,USDINR,5593,OPTCUR,CE,88,USDINR23JUNE2388CE,USDINR2362388CE,USDINR 23JUN23 88 CE,23-06-2023,1,0.0025,88,,88
3864,CDS,cde_fo,EURINR,5594,OPTCUR,PE,91.75,EURINR04MAY2391.75PE,EURINR2350491.75PE,EURINR 04MAY23 91.75 PE,04-05-2023,1,0.0025,91,75,91.75
3865,CDS,cde_fo,EURINR,5595,OPTCUR,CE,92,EURINR04MAY2392CE,EURINR2350492CE,EURINR 04MAY23 92 CE,04-05-2023,1,0.0025,92,,92
3866,CDS,cde_fo,EURUSD,5596,OPTCUR,PE,1.05,EURUSD27DECEMBER231.05PE,EURUSD23DEC1.05PE,EURUSD 27DEC23 1.05 PE,27-12-2023,1,0.0001,1,5,1.5
3867,CDS,cde_fo,EURUSD,5597,OPTCUR,CE,1.055,EURUSD27DECEMBER231.055CE,EURUSD23DEC1.055CE,EURUSD 27DEC23 1.055 CE,27-12-2023,1,0.0001,1,55,1.55
3868,CDS,cde_fo,EURUSD,5598,OPTCUR,PE,1.055,EURUSD27DECEMBER231.055PE,EURUSD23DEC1.055PE,EURUSD 27DEC23 1.055 PE,27-12-2023,1,0.0001,1,55,1.55
3869,CDS,cde_fo,EURINR,5599,OPTCUR,PE,84.75,EURINR19MAY2384.75PE,EURINR2351984.75PE,EURINR 19MAY23 84.75 PE,19-05-2023,1,0.0025,84,75,84.75
3870,CDS,cde_fo,EURINR,5600,OPTCUR,PE,92,EURINR04MAY2392PE,EURINR2350492PE,EURINR 04MAY23 92 PE,04-05-2023,1,0.0025,92,,92
3871,CDS,cde_fo,GBPUSD,5601,OPTCUR,PE,1.23,GBPUSD28MARCH241.23PE,GBPUSD24MAR1.23PE,GBPUSD 28MAR24 1.23 PE,28-03-2024,1,0.0001,1,23,1.23
3872,CDS,cde_fo,GBPUSD,5602,OPTCUR,CE,1.235,GBPUSD28MARCH241.235CE,GBPUSD24MAR1.235CE,GBPUSD 28MAR24 1.235 CE,28-03-2024,1,0.0001,1,235,1.235
3873,CDS,cde_fo,EURINR,5603,OPTCUR,CE,92.25,EURINR04MAY2392.25CE,EURINR2350492.25CE,EURINR 04MAY23 92.25 CE,04-05-2023,1,0.0025,92,25,92.25
3874,CDS,cde_fo,EURINR,5604,OPTCUR,PE,92.25,EURINR04MAY2392.25PE,EURINR2350492.25PE,EURINR 04MAY23 92.25 PE,04-05-2023,1,0.0025,92,25,92.25
3875,CDS,cde_fo,USDINR,5605,OPTCUR,PE,83,USDINR16JUNE2383PE,USDINR2361683PE,USDINR 16JUN23 83 PE,16-06-2023,1,0.0025,83,,83
3876,CDS,cde_fo,USDINR,5606,OPTCUR,CE,83.25,USDINR16JUNE2383.25CE,USDINR2361683.25CE,USDINR 16JUN23 83.25 CE,16-06-2023,1,0.0025,83,25,83.25
3877,CDS,cde_fo,USDINR,5607,OPTCUR,PE,83.25,USDINR16JUNE2383.25PE,USDINR2361683.25PE,USDINR 16JUN23 83.25 PE,16-06-2023,1,0.0025,83,25,83.25
3878,CDS,cde_fo,EURINR,5608,OPTCUR,CE,92.5,EURINR04MAY2392.5CE,EURINR2350492.5CE,EURINR 04MAY23 92.5 CE,04-05-2023,1,0.0025,92,5,92.5
3879,CDS,cde_fo,EURINR,5609,OPTCUR,PE,92.5,EURINR04MAY2392.5PE,EURINR2350492.5PE,EURINR 04MAY23 92.5 PE,04-05-2023,1,0.0025,92,5,92.5
3880,CDS,cde_fo,EURINR,5610,OPTCUR,CE,92.75,EURINR04MAY2392.75CE,EURINR2350492.75CE,EURINR 04MAY23 92.75 CE,04-05-2023,1,0.0025,92,75,92.75
3881,CDS,cde_fo,EURINR,5611,OPTCUR,CE,90.5,EURINR07JULY2390.5CE,EURINR2370790.5CE,EURINR 07JUL23 90.5 CE,07-07-2023,1,0.0025,90,5,90.5
3882,CDS,cde_fo,EURINR,5612,OPTCUR,PE,90.5,EURINR07JULY2390.5PE,EURINR2370790.5PE,EURINR 07JUL23 90.5 PE,07-07-2023,1,0.0025,90,5,90.5
3883,CDS,cde_fo,EURINR,5613,OPTCUR,PE,92.75,EURINR04MAY2392.75PE,EURINR2350492.75PE,EURINR 04MAY23 92.75 PE,04-05-2023,1,0.0025,92,75,92.75
3884,CDS,cde_fo,EURINR,5614,OPTCUR,CE,93,EURINR04MAY2393CE,EURINR2350493CE,EURINR 04MAY23 93 CE,04-05-2023,1,0.0025,93,,93
3885,CDS,cde_fo,USDINR,5615,OPTCUR,PE,75.25,USDINR27DECEMBER2375.25PE,USDINR23DEC75.25PE,USDINR 27DEC23 75.25 PE,27-12-2023,1,0.0025,75,25,75.25
3886,CDS,cde_fo,EURINR,5616,FUTCUR,XX,-1,EURINR23APRFUT,EURINR23421FUT,EURINR 21APR23 FUT,21-04-2023,1,0.0025,,,
3887,CDS,cde_fo,GBPINR,5617,FUTCUR,XX,-1,GBPINR23APRFUT,GBPINR23421FUT,GBPINR 21APR23 FUT,21-04-2023,1,0.0025,,,
3888,CDS,cde_fo,JPYINR,5618,FUTCUR,XX,-1,JPYINR23APRFUT,JPYINR23421FUT,JPYINR 21APR23 FUT,21-04-2023,1,0.0025,,,
3889,CDS,cde_fo,EURINR,5619,OPTCUR,PE,93,EURINR04MAY2393PE,EURINR2350493PE,EURINR 04MAY23 93 PE,04-05-2023,1,0.0025,93,,93
3890,CDS,cde_fo,JPYINR,5620,OPTCUR,PE,58.25,JPYINR26APRIL2358.25PE,JPYINR23APR58.25PE,JPYINR 26APR23 58.25 PE,26-04-2023,1,0.0025,58,25,58.25
3891,CDS,cde_fo,USDINR,5621,OPTCUR,PE,88,USDINR23JUNE2388PE,USDINR2362388PE,USDINR 23JUN23 88 PE,23-06-2023,1,0.0025,88,,88
3892,CDS,cde_fo,EURINR,5622,OPTCUR,CE,93.25,EURINR04MAY2393.25CE,EURINR2350493.25CE,EURINR 04MAY23 93.25 CE,04-05-2023,1,0.0025,93,25,93.25
3893,CDS,cde_fo,EURINR,5623,OPTCUR,PE,93.25,EURINR04MAY2393.25PE,EURINR2350493.25PE,EURINR 04MAY23 93.25 PE,04-05-2023,1,0.0025,93,25,93.25
3894,CDS,cde_fo,EURINR,5624,OPTCUR,CE,93.5,EURINR04MAY2393.5CE,EURINR2350493.5CE,EURINR 04MAY23 93.5 CE,04-05-2023,1,0.0025,93,5,93.5
3895,CDS,cde_fo,EURINR,5625,OPTCUR,PE,93.5,EURINR04MAY2393.5PE,EURINR2350493.5PE,EURINR 04MAY23 93.5 PE,04-05-2023,1,0.0025,93,5,93.5
3896,CDS,cde_fo,EURUSD,5626,OPTCUR,CE,1.06,EURUSD27DECEMBER231.06CE,EURUSD23DEC1.06CE,EURUSD 27DEC23 1.06 CE,27-12-2023,1,0.0001,1,6,1.6
3897,CDS,cde_fo,EURINR,5627,OPTCUR,CE,93.75,EURINR04MAY2393.75CE,EURINR2350493.75CE,EURINR 04MAY23 93.75 CE,04-05-2023,1,0.0025,93,75,93.75
3898,CDS,cde_fo,EURINR,5628,OPTCUR,PE,93.75,EURINR04MAY2393.75PE,EURINR2350493.75PE,EURINR 04MAY23 93.75 PE,04-05-2023,1,0.0025,93,75,93.75
3899,CDS,cde_fo,EURUSD,5629,OPTCUR,PE,1.06,EURUSD27DECEMBER231.06PE,EURUSD23DEC1.06PE,EURUSD 27DEC23 1.06 PE,27-12-2023,1,0.0001,1,6,1.6
3900,CDS,cde_fo,EURINR,5630,OPTCUR,PE,73.25,EURINR27JUNE2373.25PE,EURINR23JUN73.25PE,EURINR 27JUN23 73.25 PE,27-06-2023,1,0.0025,73,25,73.25
3901,CDS,cde_fo,EURINR,5631,OPTCUR,CE,94,EURINR04MAY2394CE,EURINR2350494CE,EURINR 04MAY23 94 CE,04-05-2023,1,0.0025,94,,94
3902,CDS,cde_fo,EURINR,5632,OPTCUR,CE,73.5,EURINR27JUNE2373.5CE,EURINR23JUN73.5CE,EURINR 27JUN23 73.5 CE,27-06-2023,1,0.0025,73,5,73.5
3903,CDS,cde_fo,EURINR,5633,OPTCUR,PE,94,EURINR04MAY2394PE,EURINR2350494PE,EURINR 04MAY23 94 PE,04-05-2023,1,0.0025,94,,94
3904,CDS,cde_fo,EURINR,5634,OPTCUR,CE,94.25,EURINR04MAY2394.25CE,EURINR2350494.25CE,EURINR 04MAY23 94.25 CE,04-05-2023,1,0.0025,94,25,94.25
3905,CDS,cde_fo,EURINR,5635,OPTCUR,PE,94.25,EURINR04MAY2394.25PE,EURINR2350494.25PE,EURINR 04MAY23 94.25 PE,04-05-2023,1,0.0025,94,25,94.25
3906,CDS,cde_fo,EURINR,5636,OPTCUR,CE,94.5,EURINR04MAY2394.5CE,EURINR2350494.5CE,EURINR 04MAY23 94.5 CE,04-05-2023,1,0.0025,94,5,94.5
3907,CDS,cde_fo,USDINR,5637,OPTCUR,CE,76,USDINR28MARCH2476CE,USDINR24MAR76CE,USDINR 28MAR24 76 CE,28-03-2024,1,0.0025,76,,76
3908,CDS,cde_fo,JPYINR,5638,OPTCUR,PE,59.25,JPYINR27JUNE2359.25PE,JPYINR23JUN59.25PE,JPYINR 27JUN23 59.25 PE,27-06-2023,1,0.0025,59,25,59.25
3909,CDS,cde_fo,JPYINR,5639,OPTCUR,CE,59.5,JPYINR27JUNE2359.5CE,JPYINR23JUN59.5CE,JPYINR 27JUN23 59.5 CE,27-06-2023,1,0.0025,59,5,59.5
3910,CDS,cde_fo,EURINR,5640,OPTCUR,PE,73.5,EURINR27JUNE2373.5PE,EURINR23JUN73.5PE,EURINR 27JUN23 73.5 PE,27-06-2023,1,0.0025,73,5,73.5
3911,CDS,cde_fo,JPYINR,5641,OPTCUR,PE,59.5,JPYINR27JUNE2359.5PE,JPYINR23JUN59.5PE,JPYINR 27JUN23 59.5 PE,27-06-2023,1,0.0025,59,5,59.5
3912,CDS,cde_fo,EURUSD,5642,OPTCUR,CE,1.065,EURUSD27DECEMBER231.065CE,EURUSD23DEC1.065CE,EURUSD 27DEC23 1.065 CE,27-12-2023,1,0.0001,1,65,1.65
3913,CDS,cde_fo,EURUSD,5643,OPTCUR,PE,1.065,EURUSD27DECEMBER231.065PE,EURUSD23DEC1.065PE,EURUSD 27DEC23 1.065 PE,27-12-2023,1,0.0001,1,65,1.65
3914,CDS,cde_fo,JPYINR,5644,OPTCUR,CE,59.75,JPYINR27JUNE2359.75CE,JPYINR23JUN59.75CE,JPYINR 27JUN23 59.75 CE,27-06-2023,1,0.0025,59,75,59.75
3915,CDS,cde_fo,EURINR,5645,OPTCUR,PE,94.5,EURINR04MAY2394.5PE,EURINR2350494.5PE,EURINR 04MAY23 94.5 PE,04-05-2023,1,0.0025,94,5,94.5
3916,CDS,cde_fo,EURINR,5646,OPTCUR,CE,94.75,EURINR04MAY2394.75CE,EURINR2350494.75CE,EURINR 04MAY23 94.75 CE,04-05-2023,1,0.0025,94,75,94.75
3917,CDS,cde_fo,EURINR,5647,OPTCUR,PE,94.75,EURINR04MAY2394.75PE,EURINR2350494.75PE,EURINR 04MAY23 94.75 PE,04-05-2023,1,0.0025,94,75,94.75
3918,CDS,cde_fo,EURINR,5648,OPTCUR,CE,95,EURINR04MAY2395CE,EURINR2350495CE,EURINR 04MAY23 95 CE,04-05-2023,1,0.0025,95,,95
3919,CDS,cde_fo,USDINR,5649,OPTCUR,PE,76,USDINR28MARCH2476PE,USDINR24MAR76PE,USDINR 28MAR24 76 PE,28-03-2024,1,0.0025,76,,76
3920,CDS,cde_fo,EURINR,5651,OPTCUR,PE,95,EURINR04MAY2395PE,EURINR2350495PE,EURINR 04MAY23 95 PE,04-05-2023,1,0.0025,95,,95
3921,CDS,cde_fo,USDINR,5652,OPTCUR,CE,83.5,USDINR16JUNE2383.5CE,USDINR2361683.5CE,USDINR 16JUN23 83.5 CE,16-06-2023,1,0.0025,83,5,83.5
3922,CDS,cde_fo,USDINR,5653,OPTCUR,PE,83.5,USDINR16JUNE2383.5PE,USDINR2361683.5PE,USDINR 16JUN23 83.5 PE,16-06-2023,1,0.0025,83,5,83.5
3923,CDS,cde_fo,USDINR,5654,OPTCUR,CE,83.75,USDINR16JUNE2383.75CE,USDINR2361683.75CE,USDINR 16JUN23 83.75 CE,16-06-2023,1,0.0025,83,75,83.75
3924,CDS,cde_fo,USDINR,5655,OPTCUR,PE,83.75,USDINR16JUNE2383.75PE,USDINR2361683.75PE,USDINR 16JUN23 83.75 PE,16-06-2023,1,0.0025,83,75,83.75
3925,CDS,cde_fo,USDINR,5656,OPTCUR,CE,84,USDINR16JUNE2384CE,USDINR2361684CE,USDINR 16JUN23 84 CE,16-06-2023,1,0.0025,84,,84
3926,CDS,cde_fo,USDINR,5657,FUTCUR,XX,-1,USDINR23APRFUT,USDINR23421FUT,USDINR 21APR23 FUT,21-04-2023,1,0.0025,,,
